# This file records the requested sleep durations (first column) and the corresponding actual sleep durations (second column).
# The scheduling granularity can be usually guessed from it.
# One may use gnuplot to analyze the result.

0 	 46 
5 	 3962 
10 	 4014 
15 	 3831 
20 	 3968 
25 	 3992 
30 	 3983 
35 	 3932 
40 	 3966 
45 	 3964 
50 	 3968 
55 	 3969 
60 	 4157 
65 	 3778 
70 	 3969 
75 	 3970 
80 	 3969 
85 	 3969 
90 	 3995 
95 	 3949 
100 	 3959 
105 	 3989 
110 	 3921 
115 	 3947 
120 	 4057 
125 	 4107 
130 	 3732 
135 	 3827 
140 	 3992 
145 	 3920 
150 	 4054 
155 	 3837 
160 	 3905 
165 	 3867 
170 	 4029 
175 	 3841 
180 	 3991 
185 	 3887 
190 	 4429 
195 	 3450 
200 	 4012 
205 	 3845 
210 	 4019 
215 	 3842 
220 	 4031 
225 	 3840 
230 	 4029 
235 	 3841 
240 	 3989 
245 	 3889 
250 	 4064 
255 	 4125 
260 	 3700 
265 	 3873 
270 	 3928 
275 	 3938 
280 	 3982 
285 	 3924 
290 	 3891 
295 	 3935 
300 	 3934 
305 	 3938 
310 	 3935 
315 	 3936 
320 	 4212 
325 	 3661 
330 	 3914 
335 	 3938 
340 	 3934 
345 	 3940 
350 	 3977 
355 	 3889 
360 	 3936 
365 	 3937 
370 	 3938 
375 	 3928 
380 	 3937 
385 	 4218 
390 	 3653 
395 	 3932 
400 	 3973 
405 	 3976 
410 	 3891 
415 	 3976 
420 	 3890 
425 	 3934 
430 	 3944 
435 	 3925 
440 	 3934 
445 	 3935 
450 	 4217 
455 	 3658 
460 	 3924 
465 	 3935 
470 	 3938 
475 	 3937 
480 	 3979 
485 	 3890 
490 	 4012 
495 	 3859 
500 	 3940 
505 	 3919 
510 	 3938 
515 	 4216 
520 	 3653 
525 	 3928 
530 	 3984 
535 	 3883 
540 	 3982 
545 	 3930 
550 	 3892 
555 	 3935 
560 	 3939 
565 	 3941 
570 	 3937 
575 	 3939 
580 	 4217 
585 	 6257 
590 	 1769 
595 	 3519 
600 	 3898 
605 	 3929 
610 	 3980 
615 	 3880 
620 	 3935 
625 	 3935 
630 	 3935 
635 	 4014 
640 	 3915 
645 	 4190 
650 	 3614 
655 	 3989 
660 	 3870 
665 	 3936 
670 	 3936 
675 	 3979 
680 	 3887 
685 	 3938 
690 	 3953 
695 	 3922 
700 	 3935 
705 	 3940 
710 	 4221 
715 	 3646 
720 	 3929 
725 	 3934 
730 	 3933 
735 	 3936 
740 	 3980 
745 	 3903 
750 	 3927 
755 	 3939 
760 	 3937 
765 	 3937 
770 	 3939 
775 	 4219 
780 	 3703 
785 	 3881 
790 	 3937 
795 	 3938 
800 	 3936 
805 	 3983 
810 	 3888 
815 	 3942 
820 	 3934 
825 	 4001 
830 	 3878 
835 	 3966 
840 	 4175 
845 	 3651 
850 	 3929 
855 	 3979 
860 	 3894 
865 	 3937 
870 	 3939 
875 	 3941 
880 	 3936 
885 	 3966 
890 	 3937 
895 	 3937 
900 	 3938 
905 	 4254 
910 	 3616 
915 	 3930 
920 	 3934 
925 	 3931 
930 	 3939 
935 	 3978 
940 	 3888 
945 	 3937 
950 	 3934 
955 	 3949 
960 	 3980 
965 	 3869 
970 	 4218 
975 	 3657 
980 	 3926 
985 	 3939 
990 	 3922 
995 	 3941 
1000 	 3976 
1005 	 3895 
1010 	 3934 
1015 	 3937 
1020 	 3940 
1025 	 3939 
1030 	 3990 
1035 	 4190 
1040 	 3629 
1045 	 3929 
1050 	 3938 
1055 	 3940 
1060 	 3946 
1065 	 3971 
1070 	 3893 
1075 	 3934 
1080 	 3940 
1085 	 3934 
1090 	 3938 
1095 	 3936 
1100 	 4216 
1105 	 3661 
1110 	 3926 
1115 	 3946 
1120 	 3929 
1125 	 3940 
1130 	 3983 
1135 	 3889 
1140 	 3934 
1145 	 3939 
1150 	 3939 
1155 	 3988 
1160 	 3884 
1165 	 4216 
1170 	 3649 
1175 	 3946 
1180 	 3920 
1185 	 3936 
1190 	 3938 
1195 	 3981 
1200 	 3892 
1205 	 3940 
1210 	 3975 
1215 	 5150 
1220 	 2678 
1225 	 3925 
1230 	 4235 
1235 	 3635 
1240 	 3925 
1245 	 3982 
1250 	 3889 
1255 	 3937 
1260 	 3995 
1265 	 3877 
1270 	 3946 
1275 	 3928 
1280 	 3983 
1285 	 3891 
1290 	 3936 
1295 	 4211 
1300 	 3651 
1305 	 3932 
1310 	 3935 
1315 	 3936 
1320 	 3938 
1325 	 3983 
1330 	 3891 
1335 	 3938 
1340 	 3936 
1345 	 3940 
1350 	 3939 
1355 	 3941 
1360 	 4217 
1365 	 3772 
1370 	 3814 
1375 	 3948 
1380 	 3927 
1385 	 3939 
1390 	 3979 
1395 	 3892 
1400 	 3938 
1405 	 3980 
1410 	 3909 
1415 	 3921 
1420 	 3934 
1425 	 4219 
1430 	 3657 
1435 	 3927 
1440 	 3940 
1445 	 3938 
1450 	 3984 
1455 	 3932 
1460 	 3891 
1465 	 3938 
1470 	 3938 
1475 	 3926 
1480 	 3933 
1485 	 3939 
1490 	 4221 
1495 	 3651 
1500 	 3931 
1505 	 3929 
1510 	 3935 
1515 	 3939 
1520 	 3980 
1525 	 3893 
1530 	 3976 
1535 	 3898 
1540 	 3937 
1545 	 3936 
1550 	 3941 
1555 	 4165 
1560 	 3708 
1565 	 3927 
1570 	 3935 
1575 	 3902 
1580 	 3938 
1585 	 3991 
1590 	 3880 
1595 	 3940 
1600 	 3939 
1605 	 3939 
1610 	 3936 
1615 	 3938 
1620 	 4220 
1625 	 3656 
1630 	 3921 
1635 	 3935 
1640 	 3939 
1645 	 3940 
1650 	 3983 
1655 	 3932 
1660 	 3906 
1665 	 3923 
1670 	 3937 
1675 	 3939 
1680 	 3939 
1685 	 4216 
1690 	 3666 
1695 	 3920 
1700 	 3942 
1705 	 3941 
1710 	 3934 
1715 	 3983 
1720 	 3890 
1725 	 3940 
1730 	 3938 
1735 	 3937 
1740 	 3940 
1745 	 3939 
1750 	 4215 
1755 	 3659 
1760 	 3927 
1765 	 3940 
1770 	 3939 
1775 	 3941 
1780 	 4014 
1785 	 3855 
1790 	 3974 
1795 	 3899 
1800 	 3932 
1805 	 3940 
1810 	 3935 
1815 	 4218 
1820 	 3690 
1825 	 3893 
1830 	 3937 
1835 	 4092 
1840 	 4943 
1845 	 2766 
1850 	 4050 
1855 	 3808 
1860 	 3944 
1865 	 3932 
1870 	 3979 
1875 	 3890 
1880 	 4228 
1885 	 3695 
1890 	 3877 
1895 	 3940 
1900 	 3946 
1905 	 3988 
1910 	 3918 
1915 	 3890 
1920 	 3938 
1925 	 3938 
1930 	 3939 
1935 	 3936 
1940 	 3937 
1945 	 4222 
1950 	 3650 
1955 	 3934 
1960 	 3732 
1965 	 3747 
1970 	 3937 
1975 	 4027 
1980 	 3836 
1985 	 3915 
1990 	 3935 
1995 	 3935 
2000 	 3937 
2005 	 3951 
2010 	 4240 
2015 	 3620 
2020 	 3923 
2025 	 3936 
2030 	 4001 
2035 	 3867 
2040 	 3983 
2045 	 3890 
2050 	 3936 
2055 	 3938 
2060 	 3937 
2065 	 3937 
2070 	 3936 
2075 	 4201 
2080 	 3681 
2085 	 3928 
2090 	 3934 
2095 	 3934 
2100 	 3935 
2105 	 3982 
2110 	 3886 
2115 	 3938 
2120 	 3935 
2125 	 3938 
2130 	 3936 
2135 	 3937 
2140 	 4157 
2145 	 3731 
2150 	 3911 
2155 	 3989 
2160 	 3883 
2165 	 3940 
2170 	 3979 
2175 	 3889 
2180 	 3936 
2185 	 3937 
2190 	 3937 
2195 	 3939 
2200 	 3933 
2205 	 4161 
2210 	 3715 
2215 	 3939 
2220 	 3925 
2225 	 3936 
2230 	 3936 
2235 	 3980 
2240 	 3891 
2245 	 3937 
2250 	 3938 
2255 	 3939 
2260 	 3932 
2265 	 3938 
2270 	 4218 
2275 	 3658 
2280 	 3977 
2285 	 3935 
2290 	 3879 
2295 	 3936 
2300 	 3980 
2305 	 3892 
2310 	 3933 
2315 	 3938 
2320 	 3943 
2325 	 3928 
2330 	 3936 
2335 	 4351 
2340 	 3521 
2345 	 3927 
2350 	 3936 
2355 	 3937 
2360 	 3937 
2365 	 3981 
2370 	 3892 
2375 	 3962 
2380 	 3908 
2385 	 3937 
2390 	 3936 
2395 	 3936 
2400 	 4218 
2405 	 3693 
2410 	 3889 
2415 	 3936 
2420 	 3937 
2425 	 3928 
2430 	 3980 
2435 	 3893 
2440 	 3934 
2445 	 3922 
2450 	 3937 
2455 	 4306 
2460 	 3639 
2465 	 5330 
2470 	 2395 
2475 	 3923 
2480 	 3941 
2485 	 3929 
2490 	 3936 
2495 	 3985 
2500 	 3886 
2505 	 3940 
2510 	 4002 
2515 	 3863 
2520 	 3936 
2525 	 3938 
2530 	 4274 
2535 	 3597 
2540 	 3926 
2545 	 3937 
2550 	 3929 
2555 	 3937 
2560 	 3978 
2565 	 3892 
2570 	 3935 
2575 	 3937 
2580 	 3936 
2585 	 3938 
2590 	 3938 
2595 	 4216 
2600 	 3656 
2605 	 3929 
2610 	 3933 
2615 	 3938 
2620 	 3934 
2625 	 3982 
2630 	 3898 
2635 	 3937 
2640 	 3926 
2645 	 3936 
2650 	 3937 
2655 	 3988 
2660 	 4179 
2665 	 3643 
2670 	 3926 
2675 	 3938 
2680 	 4100 
2685 	 3776 
2690 	 3965 
2695 	 3884 
2700 	 3972 
2705 	 3906 
2710 	 3925 
2715 	 3936 
2720 	 3936 
2725 	 4234 
2730 	 3679 
2735 	 3891 
2740 	 3933 
2745 	 3937 
2750 	 3937 
2755 	 3936 
2760 	 3936 
2765 	 4064 
2770 	 3810 
2775 	 4033 
2780 	 3897 
2785 	 3931 
2790 	 4167 
2795 	 3747 
2800 	 3827 
2805 	 3992 
2810 	 3883 
2815 	 4027 
2820 	 4017 
2825 	 3814 
2830 	 3885 
2835 	 4028 
2840 	 3839 
2845 	 4002 
2850 	 3876 
2855 	 4314 
2860 	 3555 
2865 	 3982 
2870 	 3885 
2875 	 4026 
2880 	 3839 
2885 	 4034 
2890 	 3841 
2895 	 4029 
2900 	 3839 
2905 	 4036 
2910 	 3841 
2915 	 3930 
2920 	 4218 
2925 	 3655 
2930 	 3909 
2935 	 3935 
2940 	 3936 
2945 	 3938 
2950 	 3991 
2955 	 3882 
2960 	 3936 
2965 	 3938 
2970 	 3937 
2975 	 3939 
2980 	 3934 
2985 	 4219 
2990 	 3657 
2995 	 3926 
3000 	 3937 
3005 	 3940 
3010 	 3924 
3015 	 3980 
3020 	 3889 
3025 	 3938 
3030 	 3989 
3035 	 3884 
3040 	 3978 
3045 	 3931 
3050 	 4176 
3055 	 3652 
3060 	 3927 
3065 	 3937 
3070 	 3981 
3075 	 3892 
3080 	 3936 
3085 	 4127 
3090 	 4978 
3095 	 2735 
3100 	 3918 
3105 	 3908 
3110 	 3940 
3115 	 4171 
3120 	 3734 
3125 	 3923 
3130 	 3933 
3135 	 3989 
3140 	 3865 
3145 	 3934 
3150 	 3904 
3155 	 3981 
3160 	 3870 
3165 	 3961 
3170 	 3934 
3175 	 3936 
3180 	 4220 
3185 	 3651 
3190 	 3923 
3195 	 3934 
3200 	 3935 
3205 	 3937 
3210 	 3981 
3215 	 3891 
3220 	 3931 
3225 	 3936 
3230 	 3934 
3235 	 3935 
3240 	 3934 
3245 	 4217 
3250 	 3656 
3255 	 4028 
3260 	 3834 
3265 	 4044 
3270 	 3824 
